"[위기에 강해야 강자다.]글로벌 시대에 멀티플레이어가 필요합니다. 중국의 불황 및 원화 강세로 인해 수출업계가 어려운 것이 사실입니다. 이럴 때일수록 영어, 중국어 회화 능력 및 QC와 생산관리의 특징을 아는 저로서, 현재 진행 중인 이탈리아와 특수고무 및 말레이시아 합작 사업을 성공리에 이끌 수 있게끔 현장에서 직접 활약하겠습니다. 나아가, 합성고무 분야 및 친환경 타이어 제조 분야에 대해 현재보다 원가 절감을 이뤄내 아시아 시장을 점유하도록 기여할 수 있는 인재가 되겠습니다. 작년 상변태 강의 당시 면도날에 대한 문제점을 분석하는 프로젝트를 맡아, 템퍼링이나 퀜칭을 이용한 탄소강의 미세조직 변화를 주는 실험을 하였습니다. 이를 바탕으로 마텐자이트를 템퍼링 한 특수강을 사용하는 것이 효과적이라는 결론을 내릴 수 있었습니다. 다른 전공 분야이지만, 이러한 전공 지식을 밑거름 삼아 생산지원 직무에서 성공적인 원가절감을 이루어 낼 수 있는 재목이라고 생각합니다.                         496자851                    "
"[가족을 찾아준 롯데]어릴 적 롯데백화점 장난감 코너에서 부모님을 잃어 버렸던 적이 있습니다. 그때 당시에는 세상이 무너진 느낌이었으나 걱정 말라고, 엄마 아빠를 금방 만나게 해주겠다던 친절했던 직원분의 목소리는 성인이 된 지금에도 기억이 생생합니다. 하나 뿐인 가족을 잃을 뻔했던 저에게 가족을 찾아준 롯데이기에 기억 한편에 항상 고마운 마음을 갖고 있었고, 이런 롯데의 가족이 되고 싶다는 생각을 이제는 실천으로 옮길 수 있게 되었습니다.[롯데그룹의 발판 롯데정보통신]롯데그룹이 ASIA TOP 10으로 진입하는 데 발판이 될 수 있는 기업은 롯데정보통신이라고 생각합니다. 최고의 IT서비스를 통해 고객사가 만족하고 나아가 고객들에게 최상의 서비스를 제공할 수 있게 도움을 주기 때문입니다. 롯데정보통신 Programming직무에 입사하여 고객사에 최적화된 서비스를 통해 고객사의 만족도를 증가시켜 궁극적으로 고객이 만족할 수 있는 롯데가 되는데 기여하도록 하겠습니다.                         496자843                    "
"[기업이 원하는 인재, 인재가 원하는 기업] 글로벌 경제 침체라는 악조건에도 불구하고 세계 시장에서 꾸준히 브랜드 가치를 높여가고 있는 롯데! 글로벌 역량과 소통을 중요시하는 저의 가치관은 ‘Asia Top 10 글로벌 그룹`을 향한 롯데의 도전정신과 일치합니다. 대학에서 수행했던 여러 프로젝트 경험과 연극동아리, 봉사 등의 활동으로 쌓은 소통능력으로 롯데인으로 거듭난다면 함께 발전 할 수 있을 것이라 확신하였기에 지원을 하게 되었습니다. 롯데정보통신에 입사하여 함께 우리나라의 경쟁력을 높이는 역할을 하게 된다면 이 보다 큰 자부심은 없을 것이라 생각합니다. 323자548                    "
"저는 롯데정보통신에서 소프트웨어를 개발 분야에서 일하고 싶습니다. 컴퓨터공학과로 진학 후 데이터베이스 등 전공과목을 수강하면서 SI 업체에서 일을 해보고 싶다는 생각이 들었습니다. 그중 많은 SI 업체 중 롯데정보통신이 눈에 들어왔습니다. 롯데정보통신은 최근 다양한 정보기술 서비스 분야에서 신규 사업을 수주하며 역량 강화에 앞장서고 있습니다. 이처럼 현재 상황에 안주하지 않고 항상 변화하고 노력하는 회사인 롯데정보통신이 제 가치관과 잘 맞는 기업이라 생각했습니다. 그래서 귀사에 입사해 일한다면 제가 배운 전공 지식을 잘 활용할 수 있고, 나아가 제 소프트웨어 역량 강화에도 큰 도움이 될 것으로 생각해 지원하게 되었습니다.                         355자614                    "
"제 어머니께서는 롯데 백화점에서 판매직으로 근무 하신 지 20년이 다 되어 가십니다. 이렇게 오랜 기간 일 하시면서 항상 롯데 그룹에 대해 좋은 점 나쁜 점을 많이 이야기해 주셨습니다. 그런 이야기를 들을수록 저는 `아 롯데는 고객뿐 아니라 직원들을 위한 복지도 잘 되어 있구나!` 하는 생각을 하면서 나도 롯데에서 근무를 해보고 싶다고 생각을 하였습니다. 이런 생각을 가지고 제 전공을 살릴 수 있는 롯데 정보통신에서 저와 같은 생각을 하는 다른 사람들을 위한 서비스를 개발해 보고 싶습니다. 롯데리아 홈서비스나 롯데몰 시스템 관리, 잠실에 새롭게 올라간 서울의 랜드마크 롯데월드몰 인프라 구축 등, 롯데정보통신에서 담당하는 롯데 IT 서비스는 정말 다양합니다. 저도 제가 갖춘 능력과 경험을 십분 활용하여 어머니와 같은 직원분들과 고객들을 위한 IT 서비스를 만들어 내고 싶어 이렇게 하계 인턴십에 지원하게 되었습니다.                         464자792                    "
"[1등 계산기] 20**년 4월부터 국비 지원으로 참여하고 있는 자바 네트워크 프로그램 개발자 양성 과정에서 첫 번째 JAVA 프로그래밍 과제는 기본 연산을 구현한 계산기였습니다. 수업에 열정적으로 참여한 덕분에 어렵지 않게 기본 연산을 구현할 수 있었고, 더 나아가 실제 windows OS에서 제공하는 계산기를 모델로 그 기능 재현을 위해 노력하였습니다. 며칠을 고민한 결과 루트, 퍼센트, 연속계산뿐만 아니라 메모리 클리어, 리드, 심지어 계산기의 레이아웃까지 재현해낼 수 있었습니다. 과제 제출 후 강사님께 10년 동안 받았던 계산기 과제 중 다섯 손가락 안에 든다는 프로그래머로서 최고의 찬사를 받고 당당히 1등으로 프로젝트 팀장 자리를 꿰찰 수 있었습니다. 교육에 참여하면서 JAVA 외에도 JSP, SPRING 등을 접하며 프로그래밍에 더더욱 흥미를 느꼈고, 1등 계산기를 구현할 수 있었던 능력은 롯데정보통신 Programming 직군에서 빛을 발할 것이라 생각하였습니다.                         506자828                    "
"미래 사회를 책임질 프로그래머롯데정보통신은 다양한 산업과 IT의 융합을 통해 경쟁 상황에서 우위를 차지하고 있습니다. 특히 Green IT의 실현으로 빌딩자동제어 시스템과 신재생에너지 사업 등 유비쿼터스 기반의 스마트 서비스로 일상의 편의를 증진시키고 있습니다. 뿐만 아니라 유통과 서비스 분야에서 최고의 경쟁력을 갖추고 있으며 데이터센터 운영을 통해 에너지 효율에 적극적으로 동참하고 있고 국내 최초로 집중 쿨링 시스템을 국내에 처음으로 적용하기도 했습니다.저 또한 컴퓨터과학도로서 IT가 미래 사회를 책임질 핵심 기술이라 생각하여 Programming을 통한 친환경 시스템 설계와 구축과 데이터베이스와 클라우드, 빅 데이터에 관심이 많고 비즈니스 최적화를 가능하게 하는 IT시스템 구축에 관심을 느껴 20** ***** 전시회에 참관해 IT융복합 사례들을 보며 꿈을 키워왔습니다. 제가 관심 있게 준비한 것을 바탕으로 롯데정보통신에서 역량을 발휘하고 싶습니다. 495자833                    "
"저는 현재에 안주하지 않고 꾸준히 실력을 길러온 열정적인 인재입니다. 전공지식을 쌓기 위해 학교 수업은 물론 정보보안 연구실에서 학부 연구생 활동을 하며 다양한 주제의 논문 세미나 활동을 하며 지식을 키워왔습니다.더 나아가 협력하는 법을 배우기 위해 IT 동아리 활동, 대외프로젝트 공모전 활동을 했으며 LG전자에서의 인턴 활동과 창업회사에서 클라이언트 개발을 하며 전문성을 기르기 위해 노력했습니다. 저의 이런 다양한 경험과 키워왔던 역량은 롯데그룹의 ‘끊임없는 노력과 도전정신’이라는 인재상에 정확하게 부합합니다. 롯데그룹의 비전과 저의 열정이 더해진다면 회사와 저 모두 최고의 성장을 이룰 것이라 생각합니다. 성공을 위해 항상 성장하는, 언제나 자신의 발전과 조직의 발전을 위해 끊임없이 노력하는 한 젊은이의 꿈을 롯데정보통신에 투자하고 싶습니다.                         429자743                    "
"저는 소비자의 선호와 구매 패턴을 파악하여 마케팅 전략에 반영하는 마케팅 리서치 회사에서 인턴으로 일하였습니다. 설문조사와 보고서를 보며 저는 실제 신용카드 결제 데이터를 보면 구매 패턴을 파악하는 데 더욱 효과적일 것이라는 생각을 하게 되었습니다. 또한 인턴 후 빅데이터 동아리를 하며 빅데이터에 흥미를 갖게 되었고, 실제로 빅데이터에 관한 일을 하고 싶다는 생각을 하게 되었습니다. 롯데멤버스는 빅데이터를 분석하여 소비자의 효용을 극대화하고 가맹점과 제휴사의 수익 창출에 도움을 주는 회사입니다. 제가 하고 싶은 것과 관심사에 가장 부합하는 일을 할 수 있는 기회를 얻기 위해 롯데멤버스 통계 분석 직무에 지원하였습니다.                         353자613                    "
"경제학을 전공하면서 자연스럽게 금융권에 대한 취업을 꿈꾸게 되었습니다. 확실한 목표를 정하지 못하고 고민하는 시간이 많았습니다. 그러던 중 어머니와 가전제품을 구매할 일이 있었습니다. 점원은 카드를 신규발급 받으면, 할인 혜택을 더 받을 수 있다고 말했습니다. 그래서 선택한 카드 신규발급은 쉽지 않았습니다. 마트 직원은 할인된 가격으로 고객을 붙잡으려 했고, 카드 회사는 할인 혜택만 받고 카드를 취소하는 일이 없도록 해지 약정을 설명하느라 열을 올렸고, 어머니와 저는 어떻게 하면 혜택을 받을지만 생각했습니다.과정은 생각보다 복잡했고, 귀찮았습니다. 그러면서 생각했습니다. 왜 굳이 이렇게 해야 할까? 이런 편법으로 도대체 누가 이득을 볼 수 있을까? 롯데카드는 업계 최초로 포인트의 유효기간을 폐지하는 등 고객 만족을 통한 질적 성장을 추구하고 있습니다. 저는 롯데카드에서 혜택만 골라 먹는 얌체 고객, 무의미한 발급과 해지가 반복되는 카드사의 고민을 해결해보고 싶습니다.                         499자860                    "
"`글로벌하게 놀자`해외영업은 세계를 무대로 살고 싶어하는 적성에 맞는 직무입니다. 해외 지역에 대한 시장조사와 분석을 통해 신규 거래처를 확보하거나 바이어로부터 계약을 체결해야 하는 일이기 때문입니다. 새로운 거래선을 개척하여 성과와 이윤을 도출하는 도전적인 삶을, 누구보다 즐겁게 살아갈 자신이 있습니다.한국 음료업계의 선두 그룹인 롯데칠성음료는 성장이 둔화되고 있는 국내를 넘어, 해외로 사업을 확장하고 있습니다. 또한, 현재에 머무르지 않고 2018년 `ASIA TOP 10`과 `매출 7조 원 달성`의 비전을 향해 전진하고 있습니다. `세상은 좁고 할 일은 많다`라는 말처럼, 끊임없이 도전하는 롯데칠성음료의 비전과 전략이 제 가치관과 일치합니다.오늘날 건강음료에 대한 관심과 수요가 급증하고 있습니다. 65년 동안 쌓아온 유통 노하우와 다양한 제품군을 가진 롯데칠성음료가 해외에서 사업 역량을 떨치는 데에 제 지식과 열정을 쏟고 싶습니다.                         488자822                    "
"[VISION 2018 WITH ME]기계공학도로서 열정과 역량을 가지고 개인과 회사의 동반 성장이 가능하다는 확신을 하여 롯데칠성음료 하계인턴십 기술직에 지원하였습니다. *******서 야간 근무를 하면서 가족주의적인 조직문화와 고객중심 식품 제조 철학을 느꼈습니다. 또한, ********에서 주관한 취업캠프를 통해 선진화된 인재육성시스템을 느낄 수 있었습니다.또한, 재료 강도 연구소인 ***에서 설계 및 제작 후 실험과 해석하는 과정을 통해 원가절감과 품질향상을 실천하는 기술직에 대한 매력을 느꼈습니다. 실제로 ‘WBK의 자연대류 냉각성능 개선’이란 주제로 기계공학 프로젝트를 수행하면서 불량품으로 인해 제작 시간이 지연되기도 했지만, 정확한 실험값을 위해서 다시 제작하기를 망설이지 않았습니다.시련에도 굴하지 않는 도전적인 열정으로 생산설비 개선을 통해 탄산, 주스, 커피 제품 등의 원가절감을 이끌며, 2018년 매출 7조 원 달성에 중추적인 역할을 하겠습니다.                         505자837                    "
"[깐깐한 소비자에서 깐깐한 관리자로]저는 매우 깐깐한 소비자였습니다. 음식은 사람의 입으로 들어가는 것이므로 판매하는 사람들이 그것에 대해 무거운 책임감을 가지고 일을 해야 한다고 생각했기 때문입니다. 저는 오랜 타지생활로 인해 식중독, 장염에도 많이 걸려 식품위생에도 매우 민감했습니다. 편의점 김밥의 내용물이 다르거나 빵에서 머리카락이 나왔을 때는 꼭 업체에 알려 문제점을 인식시켜 주었습니다. 저와 같은 두 번째 소비자가 나오지 않길 바랐기 때문입니다. 저는 여행 다녀 온 곳, 각 지역을 그곳의 음식으로 기억했고 모든 사람이 그렇듯 제 추억엔 늘 롯데가 함께 했습니다. 어릴 적 아버지가 밤늦게 사오시던 셀렉션 아이스크림, 쉬는 시간에 매점으로 전력질주해서 먹었던 마가렛트, 시험기간 스트레스와 긴장을 풀어주던 크런키 초콜릿 저의 추억 곳곳에 롯데가 있듯 사람들에게 추억이 될 롯데제과 제품에 행복한 추억만 있도록 깐깐한 소비자에서 깐깐한 생산관리자로 나아가고 싶습니다.                         505자869                    "
"제 강점은 새로운 것에 대한 도전의식입니다. 일례로 학부 때 수행했던 디지털 실험이라는 수업의 기말과제로 실험키트를 활용하여 간단한 디지털 시스템을 만드는 과제가 있었습니다. 그 과목은 과에서 오랜 시간 개설이 되어온 과목으로 선배들이 고득점을 받은 과제들의 족보도 있었고, 인터넷을 찾아보면 쉽게 할 수 있는 예제 들도 많았습니다. 하지만 저는 그런 편법으로는 새로운 것을 만들어 낼 수 없다고 생각하고, 도트매트릭스 위 에서 플레이어 둘이 할 수 있는 게임을 설계했습니다. 당시는 제 역량에 비해 조금 높은 수준이어서 결국 완전 한 동작까지는 구현하지 못했지만 많은 것을 배웠고 새로운 시도라는 평가를 조교님께 들었습니다. 이번에 제 가 지원한 롯데정보통신의 New biz부문은 업계에서 새로운 것이든, 고객에게 새로운 것이든 새로운 가치를 창출해 낸다는 점에서 많은 이들에게 매력적인 부문일 것이라고 생각합니다. 많은 경쟁자들이 있겠지만 그 경 쟁자들과 차별화된 도전의식을 보여드리겠습니다.                         513자879                    "
"[미래의, 생활과 관련된 건설활동의 꿈을 가지고...]미래 생활의 포트폴리오를 구상하고 있는 롯데건설에서 미래를 보며 건축현장소장의 꿈을 키워가고 싶습니다. 앞으로는 휴양지, 테마파크 등의 레저시설과 소비에 관련된 유통시설의 수요가 증가할 것이라 생각합니다. 우리나라뿐만 아니라 롯데 그룹이 현재 시장을 넓히고 있는 중국이나 베트남에도 경제가 발전하면서 이러한 시설들에 대한수요가 늘어날 것이라 예상합니다. 롯데건설에서 앞으로 부가가치가 증가할 이러한 건축물들에 대한 시공을 담당하고 싶습니다. 특히 롯데 그룹은 생활과 밀접한 산업이 많고 롯데건설은 그러한 산업에 대한 건설 활동을 담당하고 있는데, 이러한 건축물을 책임지고 성공적으로 마무리하여 그 안에서 즐겁게 생활하는 사람들을 보면서 건설인으로서의 뿌듯함을 느끼며 커리어를 키워가고 싶습니다.                         428자745                    "
"[기성 양복보다는 맞춤 양복의 시대]저는 고객에게 꼭 맞는 맞춤 양복, 즉 맞춤서비스를 제공하고 싶어 롯데정보통신 Programming 직무에 지원하였습니다. 남들보다 작은 키를 가진 저는 맞는 옷을 사기가 어려웠습니다. 그래서 항상 기성복을 사서 줄여 입거나 맞지도 않는 옷을 억지로 입고 다니곤 했습니다. 그러던 어느 날 `키 작은 여자를 위한 쇼핑몰`을 발견 했고, 그때부터 제게 꼭 맞는 옷을 살 수 있게 되었습니다. 이런 경험은 `고객에 맞춘 ICT 서비스`를 꿈 꾸게 하였습니다. 롯데그룹은 `L.POINT`를 선보이며 롯데그룹의 온, 오프라인 고객을 한 곳에서 관리해 체계적인 고객 맞춤 서비스를 제공하겠다 밝혔습니다. 특히 롯데정보통신의 하이브리드 측위 기술은 비 콘보다 높은 정확도로 고객별 맞춤 정보를 제공하는 데 한 걸음 더 앞서 나가 업계를 선도하고 있습니다. 저는 롯데정보통신의 이런 행보에 발맞춰 걸어가 성장을 이루며 새로운 가치를 만드는 신입사원이 되고 싶습니다.                         508자847                    "
"현대는 스마트 시대로 일상생활의 모든 사물이 IoT와 결합하고 있습니다. 많은 기업이 스마트기술, IoT 시장에 투자하고 있긴 하지만 일상생활에서 피부에 와 닿는 상품은 아직 소수라고 생각합니다. 따라서 전망은 밝지만, 아직 누구도 선점하지 않은 이 시장은 선구자의 역할이 중요합니다. 이러한 점에서 롯데정보통신은 스마트기술 시장에서 유리한 고지에 있다고 생각합니다. 롯데정보통신은 LEMS, 스마트톨링, 캐시비 등 스마트 기술을 현실에 접목하고 있으며, 특히 스마트톨링은 구축 완료 시 스마트 기술이 피부에 와 닿는 실질적인 서비스를 줄 것으로 예상되고 있습니다. 이러한 점에서 저는 롯데정보통신이 저와 같이 스마트시대의 선구자 역할을 할 수 있는 기업이라고 생각하여 지원하게 되었습니다. 저는 롯데정보통신의 일원으로 스마트기술이 인간의 생활에 편의성을 제공하는 데 이바지하고 싶습니다.                         453자774                    "
"‘우리는 롯데 껌을 씹고, 롯데마트에서 장을 보고, 롯데시네마에서 영화를 본다’는 말처럼 롯데는 우리나라 국민의 생활 속 친숙한 기업입니다. 그중 제가 지원한 롯데슈퍼는 유통의 선도 주자입니다. 롯데슈퍼는 ‘지역 농산물 수출’, ‘의리두부’ 등 지역사회와 함께 성장해가며 행복이라는 가치를 창출하고 있는 기업이라는 점에서 제 마음을 사로잡았습니다. 지난 기간 동안 쌓아온 지역사회와의 유대감은 결코 어떤 잣대로도 가늠할 수 없는 것이라고 믿습니다. 진심을 다했기에 고객에게 신뢰를 전하고 또한 받을 수 있었다고 여깁니다. 제가 롯데슈퍼의 지속적인 지역사회와 상생을 위해 담당하고 싶은 것은 소통의 구실점입니다. 지역사회와 고객과 소통하는 일은 가장 어렵고도 중요한 일이라고 믿습니다. 저는 지역사회 농구팀 아르바이트를 통해 한 지역사회의 절반의 사람들과 소통을 해본 경험을 가지고 있습니다. 이제는 롯데슈퍼의 일원으로 따뜻한 진심을 전하기 위해 소통을 이어나가겠습니다.                         498자863                    "
"아르바이트를 할 때 행사 진행을 위해 참여한 적이 있습니다. 지역의 주민들에게 행사에 내용을 홍보하고 유명인사에게 연락하여 참여 인원을 작성하였습니다. 주변 사람들에게 행사에 대한 내용을 홍보했고, 행사에 대한 문의사항이 들어오면 전화로 설명해주면서 일을 진행하였습니다. 이 일을 진행하면서 행사를 위해 마케팅, 행사 진행 계획, 찾아오는 사람들과의 커뮤니케이션 등 많은 노력이 필요하다는 것을 알게 되었습니다. 행사에 찾아온 많은 주민과 성공적으로 마무리 된 것을 보고 힘들었지만, 많이 뿌듯했습니다. 1아이디어를 구상하고 직접 뛰어다니면서 고객과 가장 가까이에서 만나는 영업 관리직은 노력한 만큼을 결과가 달라진다는 매력에 푹 빠졌습니다.다양한 분야에 대표적인 선두주자 중 하나인 롯데에서 복합개발사업을 추진하고 가장 가까이서 고객과 함께하는 곳이 롯데자산개발이라고 생각합니다. 직접 현장에서 뛰어다니며 발전하는 모습을 직접 눈으로 보고 체험하고 싶습니다. 이러한 이유로 최고가 되기 위해 도전을 멈추지 않는 이곳에서 기업의 살림꾼, 고객과의 동반자의 임무를 수행하기 위해 지원하게 되었습니다.                         573자993                    "
